0,747.73
1,747.7
2,747.67
3,747.64
4,747.74
5,747.68
6,747.67
7,747.65
8,747.68
9,747.7
10,747.7
11,747.62
12,747.6
13,747.68
14,747.64
15,747.68
16,747.65
17,747.65
18,747.63
19,747.64
20,747.68
21,747.67
22,747.54
23,747.61
24,747.6
25,747.62
26,747.61
27,747.72
28,747.64
29,747.69
30,747.7
31,747.7
32,747.71
33,747.7
34,747.78
35,747.69
36,747.73
37,747.67
38,747.74
39,747.79
40,747.77
41,747.66
42,747.73
43,747.64
44,747.76
45,747.68
46,747.7
47,747.66
48,747.67
49,747.65
50,747.71
51,747.65
52,747.68
53,747.64
54,747.63
55,747.58
56,747.67
57,747.54
58,747.64
59,747.68
60,747.69
61,747.68
62,747.69
63,747.71
64,747.64
65,747.73
66,747.74
67,747.71
68,747.74
69,747.7
70,747.72
71,747.66
72,747.63
73,747.62
74,747.61
75,747.67
76,747.69
77,747.71
78,747.76
79,747.75
80,747.68
81,747.7
82,747.71
83,747.73
84,747.69
85,747.75
86,747.72
87,747.8
88,747.71
89,747.7
90,747.7
91,747.76
92,747.69
93,747.64
94,747.64
95,747.63
96,747.6
97,747.67
98,747.68
99,747.67
100,747.71
101,747.68
102,747.67
103,747.68
104,747.66
105,747.72
106,747.68
107,747.64
108,747.72
109,747.7
110,747.71
111,747.71
112,747.6
113,747.69
114,747.68
115,747.72
116,747.65
117,747.69
118,747.67
119,747.68
120,747.71
121,747.61
122,747.65
123,747.57
124,747.63
125,747.64
126,747.73
127,747.72
128,747.73
129,747.77
130,747.67
131,747.68
132,747.64
133,747.72
134,747.62
135,747.64
136,747.65
137,747.62
138,747.65
139,747.73
140,747.67
141,747.63
142,747.72
143,747.74
144,747.63
145,747.71
146,747.65
147,747.74
148,747.68
149,747.63
150,747.79
151,747.67
152,747.75
153,747.67
154,747.62
155,747.67
156,747.63
157,747.69
158,747.67
159,747.68
160,747.64
161,747.74
162,747.71
163,747.72
164,747.69
165,747.66
166,747.69
167,747.66
168,747.65
169,747.65
170,747.74
171,747.75
172,747.71
173,747.66
174,747.79
175,747.75
176,747.71
177,747.77
178,747.76
179,747.71
180,747.74
181,747.86
182,747.8
183,747.83
184,747.72
185,747.77
186,747.74
187,747.78
188,747.71
189,747.76
190,747.73
191,747.7
192,747.62
193,747.69
194,747.63
195,747.63
196,747.63
197,747.67
198,747.68
199,747.71
200,747.72
201,747.75
202,747.72
203,747.73
204,747.7
205,747.74
206,747.68
207,747.8
208,747.75
209,747.8
210,747.79
211,747.75
212,747.7
213,747.77
214,747.73
215,747.83
216,747.84
217,747.77
218,747.63
219,747.76
220,747.67
221,747.74
222,747.7
223,747.68
224,747.74
225,747.74
226,747.74
227,747.76
228,747.68
229,747.61
230,747.74
231,747.73
232,747.72
233,747.76
234,747.71
235,747.66
236,747.66
237,747.63
238,747.73
239,747.76
240,747.78
241,747.72
242,747.73
243,747.75
244,747.75
245,747.67
246,747.72
247,747.73
248,747.7
249,747.69
250,747.72
251,747.68
252,747.72
253,747.71
254,747.74
255,747.75
256,747.73
257,747.78
258,747.72
259,747.69
260,747.68
261,747.77
262,747.76
263,747.75
264,747.69
265,747.73
266,747.69
267,747.66
268,747.79
269,747.78
270,747.76
271,747.66
272,747.71
273,747.75
274,747.65
275,747.66
276,747.75
277,747.75
278,747.73
279,747.62
280,747.66
281,747.67
282,747.71
283,747.72
284,747.76
285,747.75
286,747.72
287,747.72
288,747.74
289,747.73
290,747.7
291,747.73
292,747.7
293,747.66
294,747.78
295,747.71
296,747.67
297,747.74
298,747.72
299,747.77
300,747.73
301,747.71
302,747.68
303,747.66
304,747.75
305,747.71
306,747.75
307,747.76
308,747.7
309,747.73
310,747.76
311,747.74
312,747.66
313,747.72
314,747.66
315,747.75
316,747.63
317,747.73
318,747.66
319,747.66
320,747.64
321,747.67
322,747.73
323,747.76
324,747.74
325,747.63
326,747.7
327,747.64
328,747.72
329,747.75
330,747.74
331,747.66
332,747.79
333,747.71
334,747.67
335,747.77
336,747.69
337,747.75
338,747.75
339,747.72
340,747.77
341,747.8
342,747.66
343,747.78
344,747.75
345,747.71
346,747.69
347,747.69
348,747.67
349,747.69
350,747.68
351,747.64
352,747.71
353,747.68
354,747.77
355,747.76
356,747.79
357,747.67
358,747.76
359,747.74
360,747.75
361,747.69
362,747.66
363,747.75
364,747.74
365,747.76
366,747.67
367,747.73
368,747.77
369,747.76
370,747.67
371,747.73
372,747.69
373,747.77
374,747.66
375,747.69
376,747.73
377,747.73
378,747.73
379,747.7
380,747.65
381,747.78
382,747.69
383,747.75
384,747.74
385,747.78
386,747.72
387,747.72
388,747.74
389,747.72
390,747.79
391,747.73
392,747.73
393,747.79
394,747.7
395,747.76
396,747.72
397,747.77
398,747.75
399,747.76
400,747.72
401,747.7
402,747.73
403,747.71
404,747.75
405,747.69
406,747.7
407,747.69
408,747.64
409,747.63
410,747.61
411,747.67
412,747.64
413,747.63
414,747.62
415,747.76
416,747.7
417,747.69
418,747.6
419,747.7
420,747.78
421,747.79
422,747.75
423,747.68
424,747.7
425,747.66
426,747.7
427,747.69
428,747.67
429,747.67
430,747.69
431,747.68
432,747.73
433,747.73
434,747.62
435,747.78
436,747.67
437,747.7
438,747.63
439,747.69
440,747.73
441,747.68
442,747.69
443,747.72
444,747.74
445,747.66
446,747.69
447,747.67
448,747.69
449,747.69
450,747.65
451,747.77
452,747.72
453,747.74
454,747.66
455,747.76
456,747.73
457,747.75
458,747.62
459,747.72
460,747.69
461,747.65
462,747.71
463,747.66
464,747.7
465,747.66
466,747.69
467,747.74
468,747.73
469,747.67
470,747.74
471,747.71
472,747.84
473,747.68
474,747.81
475,747.84
476,747.62
477,747.73
478,747.68
479,747.65
480,747.7
481,747.69
482,747.72
483,747.81
484,747.76
485,747.7
486,747.75
487,747.77
488,747.76
489,747.72
490,747.77
491,747.72
492,747.77
493,747.64
494,747.74
495,747.76
496,747.78
497,747.69
498,747.77
499,747.82
500,747.76
501,747.71
502,747.74
503,747.72
504,747.7
505,747.7
506,747.7
507,747.76
508,747.72
509,747.76
510,747.73
511,747.7
512,747.67
513,747.62
514,747.68
515,747.71
516,747.71
517,747.68
518,747.72
519,747.69
520,747.68
521,747.75
522,747.72
523,747.71
524,747.71
525,747.75
526,747.74
527,747.76
528,747.77
529,747.68
530,747.78
531,747.63
532,747.72
533,747.74
534,747.7
535,747.63
536,747.67
537,747.66
538,747.78
539,747.67
540,747.74
541,747.72
542,747.72
543,747.79
544,747.71
545,747.7
546,747.77
547,747.77
548,747.71
549,747.7
550,747.62
551,747.66
552,747.67
553,747.68
554,747.63
555,747.65
556,747.61
557,747.65
558,747.73
559,747.72
560,747.69
561,747.64
562,747.67
563,747.6
564,747.66
565,747.6
566,747.7
567,747.6
568,747.61
569,747.63
570,747.72
571,747.75
572,747.74
573,747.67
574,747.67
575,747.66
576,747.73
577,747.69
578,747.72
579,747.75
580,747.64
581,747.62
582,747.64
583,747.64
584,747.69
585,747.71
586,747.74
587,747.67
588,747.74
589,747.68
590,747.67
591,747.76
592,747.72
593,747.81
594,747.74
595,747.74
596,747.67
597,747.82
598,747.77
599,747.81
600,747.66
601,747.66
602,747.64
603,747.63
604,747.58
605,747.6
606,747.67
607,747.65
608,747.67
609,747.59
610,747.68
611,747.75
612,747.66
613,747.65
614,747.66
615,747.76
616,747.69
617,747.66
618,747.7
619,747.65
620,747.67
621,747.74
622,747.67
623,747.61
624,747.62
625,747.58
626,747.63
627,747.61
628,747.54
629,747.64
630,747.71
631,747.77
632,747.65
633,747.61
634,747.63
635,747.57
636,747.52
637,747.61
638,747.55
639,747.61
640,747.55
641,747.67
642,747.67
643,747.66
644,747.64
645,747.62
646,747.67
647,747.61
648,747.7
649,747.65
650,747.68
