0,-3.15
1,-3.16
2,-3.11
3,-3.21
4,-3.11
5,-3.14
6,-3.05
7,-3.15
8,-3.1
9,-3.08
10,-3.09
11,-3.09
12,-3.06
13,-3.1
14,-3.13
15,-3.13
16,-3.15
17,-3.16
18,-3.17
19,-3.16
20,-3.13
21,-3.12
22,-3.11
23,-3.13
24,-3.24
25,-3.2
26,-3.12
27,-3.14
28,-3.12
29,-3.13
30,-3.13
31,-3.16
32,-3.18
33,-3.18
34,-3.13
35,-3.12
36,-3.13
37,-3.14
38,-2.98
39,-3.15
40,-3.14
41,-3.11
42,-3.18
43,-3.13
44,-3.11
45,-3.13
46,-3.08
47,-3.11
48,-3.04
49,-3.09
50,-3.12
51,-3.1
52,-3.17
53,-3.07
54,-3.14
55,-3.1
56,-3.18
57,-3.14
58,-3.11
59,-3.19
60,-3.13
61,-3.11
62,-3.16
63,-3.14
64,-3.13
65,-3.14
66,-3.09
67,-3.11
68,-3.17
69,-3.08
70,-3.13
71,-3.16
72,-3.14
73,-3.2
74,-3.2
75,-3.21
76,-3.16
77,-3.15
78,-3.13
79,-3.12
80,-3.12
81,-3.06
82,-3.15
83,-3.17
84,-3.01
85,-3.08
86,-3.11
87,-3.08
88,-3.06
89,-3.09
90,-3.18
91,-3.11
92,-3.22
93,-3.2
94,-3.19
95,-3.09
96,-3.11
97,-3.12
98,-3.17
99,-3.13
100,-3.16
101,-3.13
102,-3.1
103,-3.16
104,-3.16
105,-3.18
106,-3.13
107,-3.14
108,-3.07
109,-3.17
110,-3.2
111,-3.1
112,-3.06
113,-3.11
114,-3.08
115,-3.16
116,-3.15
117,-3.12
118,-3.23
119,-3.19
120,-3.03
121,-3.1
122,-3.04
123,-3.09
124,-3.13
125,-3.05
126,-3.11
127,-3.15
128,-3.09
129,-3.16
130,-3.12
131,-3.13
132,-3.13
133,-3.15
134,-3.11
135,-3.13
136,-3.16
137,-3.15
138,-3.12
139,-3.22
140,-3.18
141,-3.17
142,-3.16
143,-3.12
144,-3.14
145,-3.11
146,-3.2
147,-3.29
148,-3.17
149,-3.18
150,-3.15
151,-3.12
152,-3.15
153,-3.14
154,-3.18
155,-3.08
156,-3.14
157,-3.11
158,-3.11
159,-3.08
160,-3.19
161,-3.2
162,-3.18
163,-3.15
164,-3.17
165,-3.13
166,-3.16
167,-3.17
168,-3.12
169,-3.16
170,-3.19
171,-3.17
172,-3.18
173,-3.12
174,-3.1
175,-3.22
176,-3.24
177,-3.2
178,-3.18
179,-3.2
180,-3.2
181,-3.22
182,-3.2
183,-3.21
184,-3.23
185,-3.21
186,-3.17
187,-3.17
188,-3.16
189,-3.21
190,-3.22
191,-3.19
192,-3.1
193,-3.1
194,-3.12
195,-3.14
196,-3.14
197,-3.2
198,-3.17
199,-3.21
200,-3.15
201,-3.17
202,-3.08
203,-3.14
204,-3.12
205,-3.1
206,-3.12
207,-3.13
208,-3.09
209,-3.16
210,-3.09
211,-3.16
212,-3.19
213,-3.15
214,-3.09
215,-3.12
216,-3.2
217,-3.19
218,-3.13
219,-3.17
220,-3.1
221,-3.15
222,-3.15
223,-3.09
224,-3.09
225,-3.16
226,-3.15
227,-3.16
228,-3.2
229,-3.19
230,-3.15
231,-3.18
232,-3.15
233,-3.12
234,-3.14
235,-3.11
236,-3.19
237,-3.19
238,-3.17
239,-3.06
240,-3.09
241,-3.09
242,-3.07
243,-3.14
244,-3.15
245,-3.1
246,-3.06
247,-3.09
248,-3.13
249,-3.1
250,-3.15
251,-3.14
252,-3.15
253,-3.08
254,-3.09
255,-3.1
256,-3.11
257,-3
258,-3.24
259,-3.12
260,-3.1
261,-3.14
262,-3.11
263,-3.03
264,-3.05
265,-3.1
266,-3.17
267,-3.12
268,-3.18
269,-3.1
270,-3.05
271,-3.15
272,-3.16
273,-3.22
274,-3.14
275,-3.06
276,-3.15
277,-3.11
278,-3.16
279,-3.05
280,-3.09
281,-3.03
282,-3.08
283,-3.09
284,-3.05
285,-3.06
286,-3.09
287,-3.18
288,-3.06
289,-3.1
290,-3.22
291,-3.19
292,-3.15
293,-3.17
294,-3.22
295,-3.08
296,-3.15
297,-3.15
298,-3.19
299,-3.21
300,-3.13
301,-3.01
302,-3.12
303,-3.13
304,-3.16
305,-3.1
306,-3.12
307,-3.09
308,-3.08
309,-3.11
310,-3.13
311,-3.18
312,-3.19
313,-3.12
314,-3.21
315,-3.14
316,-3.18
317,-3.18
318,-3.11
319,-3.09
320,-3.2
321,-3.21
322,-3.22
323,-3.21
324,-3.18
325,-3.26
326,-3.27
327,-3.29
328,-3.24
329,-3.23
330,-3.23
331,-3.22
332,-3.15
333,-3.16
334,-3.2
335,-3.16
336,-3.21
337,-3.23
338,-3.12
339,-3.2
340,-3.18
341,-3.15
342,-3.17
343,-3.13
344,-3.14
345,-3.22
346,-3.15
347,-3.18
348,-3.16
349,-3.07
350,-3.17
351,-3.19
352,-3.19
353,-3.14
354,-3.13
355,-3.1
356,-3.09
357,-3.08
358,-3.08
359,-3.15
360,-3.16
361,-3.13
362,-3.1
363,-3.17
364,-3.07
365,-3.22
366,-3.15
367,-3.19
368,-3.22
369,-3.16
370,-3.12
371,-3.14
372,-3.13
373,-3.13
374,-3.1
375,-3.17
376,-3.18
377,-3.1
378,-3.1
379,-3.1
380,-3.2
381,-3.17
382,-3.16
383,-3.09
384,-3.09
385,-3.21
386,-3.18
387,-3.2
388,-3.19
389,-3.18
390,-3.11
391,-3.19
392,-3.19
393,-3.25
394,-3.21
395,-3.26
396,-3.23
397,-3.15
398,-3.17
399,-3.16
400,-3.15
401,-3.14
402,-3.18
403,-3.1
404,-3.12
405,-3.07
406,-3.2
407,-3.17
408,-3.21
409,-3.1
410,-3.11
411,-3.03
412,-3.09
413,-3.11
414,-3.13
415,-3.09
416,-3.16
417,-3.08
418,-3.16
419,-3.14
420,-3.08
421,-3.13
422,-3.08
423,-3.04
424,-3.14
425,-3.15
426,-3.14
427,-3.12
428,-3.09
429,-3.13
430,-3.15
431,-3.23
432,-3.19
433,-3.17
434,-3.17
435,-3.14
436,-3.13
437,-3.16
438,-3.11
439,-3.15
440,-3.11
441,-3.19
442,-3.19
443,-3.2
444,-3.18
445,-3.11
446,-3.16
447,-3.17
448,-3.25
449,-3.2
450,-3.21
451,-3.14
452,-3.21
453,-3.16
454,-3.14
455,-3.2
456,-3.11
457,-3.11
458,-3.09
459,-3.14
460,-3.19
461,-3.16
462,-3.17
463,-3.18
464,-3.24
465,-3.16
466,-3.11
467,-3.1
468,-3.14
469,-3.16
470,-3.1
471,-3.15
472,-3.22
473,-3.19
474,-3.18
475,-3.11
476,-3.23
477,-3.16
478,-3.15
479,-3.05
480,-3.11
481,-3.15
482,-3.2
483,-3.14
484,-3.22
485,-3.2
486,-3.12
487,-3.08
488,-3.1
489,-3.13
490,-3.13
491,-3.07
492,-3.15
493,-3.09
494,-3.09
495,-3.09
496,-3.08
497,-3.05
498,-3.07
499,-3.17
500,-3.09
501,-3.16
502,-3.11
503,-3.16
504,-3.13
505,-3.25
506,-3.18
507,-3.2
508,-3.14
509,-3.2
510,-3.24
511,-3.25
512,-3.15
513,-3.06
514,-3.17
515,-3.15
516,-3.1
517,-3.24
518,-3.07
519,-3.1
520,-3.25
521,-3.15
522,-3.2
523,-3.2
524,-3.24
525,-3.2
526,-3.17
527,-3.2
528,-3.23
529,-3.19
530,-3.17
